date,weekday,open,close,high,low,openNow,openNowFake,openForward,OpenM1
2025-05-29,(週四),1.3463,1.3480,1.3507,1.3416,1.3485,1.3507,,1.3485
2025-05-30,(週五),1.3485,1.3455,1.3511,1.3444,1.3464,1.3463,,1.3464
2025-06-02,(週一),1.3464,1.3532,1.3560,1.3463,1.3533,1.3485,,1.3533
2025-06-03,(週二),1.3533,1.3505,1.3559,1.3487,1.3511,1.3485,,1.3511
2025-06-04,(週三),1.3511,1.3549,1.3580,1.3501,1.3550,1.3464,,1.3550
2025-06-05,(週四),1.3550,1.3566,1.3617,1.3541,1.3570,1.3511,,1.3570
2025-06-06,(週五),1.3570,1.3524,1.3585,1.3507,1.3536,1.3550,,1.3536
2025-06-09,(週一),1.3536,1.3535,1.3581,1.3493,1.3548,1.3570,,1.3548
2025-06-10,(週二),1.3548,1.3490,1.3564,1.3457,1.3499,1.3536,,1.3499
2025-06-11,(週三),1.3499,1.3534,1.3567,1.3464,1.3541,1.3548,,1.3541
2025-06-12,(週四),1.3541,1.3591,1.3623,1.3523,1.3608,1.3499,,1.3608
2025-06-13,(週五),1.3608,1.3568,1.3632,1.3516,1.3556,1.3541,,1.3556
2025-06-16,(週一),1.3556,1.3559,1.3622,1.3533,1.3572,1.3608,,1.3572
2025-06-17,(週二),1.3572,1.3410,1.3579,1.3380,1.3424,1.3556,,1.3424
2025-06-18,(週三),1.3424,1.3413,1.3477,1.3384,1.3416,1.3572,,1.3416
2025-06-19,(週四),1.3416,1.3433,1.3470,1.3382,1.3451,1.3424,,1.3451
2025-06-20,(週五),1.3451,1.3448,1.3511,1.3432,1.3428,1.3416,,1.3428
2025-06-23,(週一),1.3428,1.3520,1.3531,1.3370,1.3516,1.3451,,1.3516
2025-06-24,(週二),1.3516,1.3609,1.3648,1.3511,1.3614,1.3428,,1.3516
2025-06-25,(週三),1.3614,1.3642,1.3672,1.3591,1.3655,1.3516,,1.3655
2025-06-26,(週四),1.3655,1.3724,1.3771,1.3642,1.3718,1.3614,,1.3718
2025-06-27,(週五),1.3718,1.3717,1.3753,1.3683,1.3725,1.3655,,1.3725
2025-06-30,(週一),1.3725,1.3701,1.3741,1.3668,1.3716,1.3718,,1.3716
2025-07-01,(週二),1.3716,1.3742,1.3789,1.3704,1.3745,1.3725,,1.3745
2025-07-02,(週三),1.3745,1.3631,1.3752,1.3562,1.3635,1.3716,,1.3635
2025-07-03,(週四),1.3635,1.3652,1.3676,1.3586,1.3654,1.3745,,1.3654
2025-07-04,(週五),1.3654,1.3642,1.3681,1.3621,1.3653,1.3635,,1.3653
2025-07-07,(週一),1.3653,1.3599,1.3658,1.3570,1.3602,1.3654,,1.3602
2025-07-08,(週二),1.3602,1.3574,1.3647,1.3525,1.3585,1.3653,,1.3585
2025-07-09,(週三),1.3585,1.3577,1.3620,1.3562,1.3580,1.3602,,1.3580
2025-07-10,(週四),1.3580,1.3555,1.3619,1.3521,1.3576,1.3585,,1.3576
2025-07-11,(週五),1.3576,1.3493,1.3585,1.3479,1.3484,1.3580,,1.3479
2025-07-14,(週一),1.3484,1.3427,1.3504,1.3407,1.3420,1.3576,,1.3420
2025-07-15,(週二),1.3420,1.3378,1.3467,1.3348,1.3379,1.3484,,1.3379
2025-07-16,(週三),1.3379,1.3396,1.3486,1.3365,1.3410,1.3420,,1.3410
2025-07-17,(週四),1.3410,1.3400,1.3421,1.3371,1.3414,1.3379,,1.3414
2025-07-18,(週五),1.3414,1.3408,1.3475,1.3391,1.3412,1.3410,,1.3412
2025-07-21,(週一),1.3412,1.3472,1.3511,1.3402,1.3484,1.3414,,1.3484
2025-07-22,(週二),1.3484,1.3512,1.3534,1.3462,1.3526,1.3412,,1.3526
2025-07-23,(週三),1.3526,1.3566,1.3584,1.3513,1.3573,1.3484,,1.3573
2025-07-24,(週四),1.3573,1.3497,1.3588,1.3466,1.3505,1.3526,,1.3505
2025-07-25,(週五),1.3505,1.3430,1.3512,1.3415,1.3434,1.3573,,1.3415
2025-07-28,(週一),1.3434,1.3349,1.3452,1.3324,1.3355,1.3505,,1.3355
2025-07-29,(週二),1.3355,1.3328,1.3364,1.3297,1.3348,1.3434,,1.3348
2025-07-30,(週三),1.3348,1.3223,1.3385,1.3165,1.3229,1.3355,,1.3229
2025-07-31,(週四),1.3229,1.3190,1.3282,1.3160,1.3204,1.3348,,1.3204
2025-08-01,(週五),1.3204,1.3284,1.3310,1.3138,1.3278,1.3229,,1.3278
2025-08-04,(週一),1.3278,1.3279,1.3331,1.3248,1.3281,1.3204,,1.3281
2025-08-05,(週二),1.3281,1.3281,1.3316,1.3247,1.3291,1.3278,,1.3291
2025-08-06,(週三),1.3291,1.3332,1.3368,1.3281,1.3348,1.3281,,1.3348
2025-08-07,(週四),1.3348,1.3434,1.3448,1.3344,1.3439,1.3291,,1.3439
2025-08-08,(週五),1.3439,1.3445,1.3459,1.3418,1.3442,1.3348,,1.3442
2025-08-11,(週一),1.3442,1.3425,1.3477,1.3386,1.3435,1.3439,,1.3435
2025-08-12,(週二),1.3435,1.3480,1.3524,1.3420,1.3493,1.3442,,1.3493
2025-08-13,(週三),1.3493,1.3555,1.3585,1.3492,1.3565,1.3435,,1.3565
2025-08-14,(週四),1.3565,1.3523,1.3595,1.3497,1.3527,1.3493,,1.3527
2025-08-15,(週五),1.3527,1.3555,1.3575,1.3521,1.3561,1.3565,,1.3561
2025-08-18,(週一),1.3561,1.3500,1.3565,1.3482,1.3500,1.3527,,1.3500
2025-08-19,(週二),1.3500,1.3478,1.3531,1.3458,1.3486,1.3561,,1.3486
2025-08-20,(週三),1.3486,1.3454,1.3509,1.3410,1.3449,1.3500,,1.3449
2025-08-21,(週四),1.3449,1.3404,1.3482,1.3394,1.3411,1.3486,,1.3411
2025-08-22,(週五),1.3411,1.3527,1.3544,1.3390,1.3516,1.3449,,1.3516
2025-08-25,(週一),1.3516,1.3438,1.3527,1.3438,1.3454,1.3411,,1.3454
2025-08-26,(週二),1.3454,1.3458,1.3493,1.3434,1.3474,1.3516,,1.3474
2025-08-27,(週三),1.3474,1.3478,1.3502,1.3416,1.3490,1.3454,,1.3490
2025-08-28,(週四),1.3490,1.3483,1.3531,1.3478,1.3507,1.3474,,1.3507
2025-08-29,(週五),1.3507,1.3503,1.3517,1.3446,1.3503,1.3490,,1.3503
2025-09-01,(週一),1.3503,1.3539,1.3550,1.3471,1.3537,1.3507,,1.3537
2025-09-02,(週二),1.3537,1.3378,1.3549,1.3340,1.3388,1.3503,,1.3388
2025-09-03,(週三),1.3388,1.3428,1.3458,1.3333,1.3442,1.3537,,1.3442
2025-09-04,(週四),1.3442,1.3419,1.3459,1.3402,1.3427,1.3388,,1.3427
2025-09-05,(週五),1.3427,1.3506,1.3555,1.3420,1.3486,1.3442,,1.3486
2025-09-08,(週一),1.3486,1.3540,1.3556,1.3483,1.3542,1.3427,,1.3542
2025-09-09,(週二),1.3542,1.3514,1.3590,1.3514,1.3520,1.3486,,1.3520
2025-09-10,(週三),1.3520,1.3530,1.3564,1.3488,1.3525,1.3542,,1.3525
2025-09-11,(週四),1.3525,1.3562,1.3583,1.3489,1.3566,1.3520,,1.3566
2025-09-12,(週五),1.3566,1.3560,1.3580,1.3524,1.3556,1.3525,,1.3556
2025-09-15,(週一),1.3556,1.3594,1.3620,1.3548,1.3595,1.3566,,1.3595
2025-09-16,(週二),1.3595,1.3641,1.3671,1.3594,1.3644,1.3556,,1.3644
2025-09-17,(週三),1.3644,1.3615,1.3726,1.3587,1.3617,1.3595,,1.3617
2025-09-18,(週四),1.3617,1.3541,1.3661,1.3518,1.3544,1.3644,,1.3544
2025-09-19,(週五),1.3544,1.3470,1.3559,1.3460,1.3471,1.3617,,1.3471
2025-09-22,(週一),1.3471,1.3488,1.3520,1.3453,1.3493,1.3544,,1.3493
2025-09-23,(週二),1.3493,1.3502,1.3536,1.3473,1.3519,1.3471,,1.3519
2025-09-24,(週三),1.3519,1.3445,1.3527,1.3403,1.3445,1.3493,,1.3445
2025-09-25,(週四),1.3445,1.3315,1.3467,1.3311,1.3336,1.3519,,1.3336
2025-09-26,(週五),1.3336,1.3403,1.3413,1.3313,1.3404,1.3445,,1.3404
2025-09-29,(週一),1.3404,1.3412,1.3456,1.3379,1.3424,1.3336,,1.3424
2025-09-30,(週二),1.3424,1.3438,1.3467,1.3413,1.3440,1.3404,,1.3440
2025-10-01,(週三),1.3440,1.3467,1.3527,1.3437,1.3474,1.3424,,1.3474
2025-10-02,(週四),1.3474,1.3408,1.3510,1.3401,1.3436,1.3440,,1.3436
2025-10-03,(週五),1.3436,1.3479,1.3487,1.3412,1.3435,1.3474,,1.3435
2025-10-06,(週一),1.3435,1.3478,1.3490,1.3416,1.3480,1.3436,,1.3480
2025-10-07,(週二),1.3480,1.3419,1.3487,1.3376,1.3424,1.3435,,1.3424
2025-10-08,(週三),1.3424,1.3402,1.3438,1.3343,1.3400,1.3480,,1.3400
2025-10-09,(週四),1.3400,1.3284,1.3419,1.3279,1.3286,1.3424,,1.3286
2025-10-10,(週五),1.3286,1.3352,1.3370,1.3361,1.3346,1.3400,,1.3346
2025-10-13,(週一),1.3342,1.3313,1.3366,1.3294,1.3331,1.3286,,1.3331
2025-10-14,(週二),1.3331,1.3313,1.3352,1.3248,1.3317,1.3342,,1.3317
2025-10-15,(週三),1.3317,1.3388,1.3408,1.3313,1.3395,1.3331,,1.3395
2025-10-16,(週四),1.3395,1.3422,1.3454,1.3386,1.3426,1.3317,,1.3426
2025-10-17,(週五),1.3426,1.3427,1.3471,1.3391,1.3427,1.3395,,1.3427
2025-10-20,(週一),1.3427,1.3399,1.3443,1.3380,1.3407,1.3426,,1.3407
2025-10-21,(週二),1.3407,1.3356,1.3416,1.3341,1.3365,1.3427,,1.3365
2025-10-22,(週三),1.3365,1.3337,1.3387,1.3305,1.3352,1.3407,,1.3352
2025-10-23,(週四),1.3352,1.3319,1.3359,1.3300,1.3319,1.3365,,1.3319
2025-10-24,(週五),1.3319,1.3309,1.3367,1.3287,1.3322,1.3352,,1.3322
2025-10-27,(週一),1.3322,1.3335,1.3353,1.3310,1.3335,1.3319,,1.3335
2025-10-28,(週二),1.3335,1.3265,1.3369,1.3247,1.3269,1.3322,,1.3269
2025-10-29,(週三),1.3269,1.3186,1.3280,1.3140,1.3182,1.3335,,1.3182
2025-10-30,(週四),1.3182,1.3143,1.3218,1.3116,1.3145,1.3269,,1.3145
2025-10-31,(週五),1.3145,1.3143,1.3164,1.3097,1.3139,1.3182,,1.3139
2025-11-03,(週一),1.3139,1.3127,1.3162,1.3106,1.3134,1.3145,,1.3134
2025-11-04,(週二),1.3134,1.3009,1.3144,1.2983,1.3013,1.3139,,1.3013
2025-11-05,(週三),1.3013,1.3044,1.3054,1.3010,1.3046,1.3134,,1.3046
2025-11-06,(週四),1.3046,1.3120,1.3142,1.3044,1.3131,1.3013,,1.3131
2025-11-07,(週五),1.3131,1.3160,1.3175,1.3094,1.3151,1.3046,,1.3151
2025-11-10,(週一),1.3151,1.3164,1.3191,1.3130,1.3170,1.3131,,1.3170
2025-11-11,(週二),1.3170,1.3148,1.3184,1.3116,1.3148,1.3151,,1.3148
2025-11-12,(週三),1.3148,1.3115,1.3155,1.3084,1.3124,1.3170,,1.3124
2025-11-13,(週四),1.3124,1.3136,1.3216,1.3100,1.3190,1.3148,,1.3190
2025-11-14,(週五),1.3190,1.3173,1.3200,1.3107,1.3164,1.3124,,1.3164
2025-11-17,(週一),1.3164,1.3146,1.3193,1.3126,1.3149,1.3190,,1.3149
2025-11-18,(週二),1.3149,1.3142,1.3177,1.3133,1.3144,1.3164,,1.3144
2025-11-19,(週三),1.3144,1.3049,1.3155,1.3043,1.3055,1.3149,,1.3055
2025-11-20,(週四),1.3055,1.3062,1.3123,1.3037,1.3067,1.3144,,1.3067
2025-11-21,(週五),1.3067,1.3103,1.3109,1.3088,1.3096,1.3055,,1.3096
2025-11-24,(週一),1.3096,1.3103,1.3118,1.3080,1.3104,1.3067,,1.3104
2025-11-25,(週二),1.3104,1.3161,1.3214,1.3095,1.3169,1.3096,,1.3169
2025-11-26,(週三),1.3169,1.3232,1.3243,1.3124,1.3236,1.3104,,1.3236
2025-11-27,(週四),1.3236,1.3226,1.3269,1.3195,1.3231,1.3169,,1.3231
2025-11-28,(週五),1.3231,1.3236,1.3255,1.3200,1.3238,1.3236,,1.3238
2025-12-01,(週一),1.3238,1.3212,1.3275,1.3200,1.3209,1.3231,,1.3209
2025-12-02,(週二),1.3209,1.3189,1.3221,1.3179,1.3201,1.3238,,1.3201
2025-12-03,(週三),1.3201,1.3349,1.3354,1.3190,1.3350,1.3209,,1.3350
2025-12-04,(週四),1.3350,1.3319,1.3385,1.3298,1.3322,1.3201,,1.3322
2025-12-05,(週五),1.3322,1.3327,1.3362,1.3216,1.3326,1.3350,,1.3326
2025-12-08,(週一),1.3326,1.3312,1.3346,1.3293,1.3317,1.3322,,1.3317
2025-12-09,(週二),1.3317,1.3290,1.3356,1.3258,1.3295,1.3326,,1.3295
2025-12-10,(週三),1.3295,1.3366,1.3388,1.3289,1.3374,1.3317,,1.3374
2025-12-11,(週四),1.3374,1.3385,1.3438,1.3354,1.3389,1.3295,,1.3389
2025-12-12,(週五),1.3389,1.3367,1.3400,1.3342,1.3365,1.3374,,1.3365
2025-12-15,(週一),1.3365,1.3361,1.3401,1.3343,1.3369,1.3389,,1.3369
2025-12-16,(週二),1.3369,1.3414,1.3456,1.3355,1.3420,1.3365,,1.3420
2025-12-17,(週三),1.3420,1.3364,1.3427,1.3311,1.3375,1.3369,,1.3375
2025-12-18,(週四),1.3375,1.3371,1.3446,1.3336,1.3375,1.3420,,1.3375
2025-12-19,(週五),1.3375,1.3375,1.3394,1.3357,1.3376,1.3375,,1.3376
2025-12-22,(週一),1.3376,1.3441,1.3477,1.3372,1.3456,1.3375,,1.3456
2025-12-23,(週二),1.3456,1.3478,1.3523,1.3447,1.3501,1.3376,,1.3501
2025-12-24,(週三),1.3501,1.3497,1.3534,1.3475,1.3501,1.3456,,1.3501
2025-12-25,(週四),1.3501,1.3510,1.3530,1.3491,1.3515,1.3501,,1.3515
2025-12-26,(週五),1.3515,1.3496,1.3527,1.3477,1.3492,1.3501,,1.3492
2025-12-29,(週一),1.3492,1.3491,1.3515,1.3461,1.3502,1.3515,,1.3502
2025-12-30,(週二),1.3502,1.3457,1.3530,1.3421,1.3464,1.3492,,1.3464
2025-12-31,(週三),1.3464,1.3474,1.3483,1.3401,1.3471,1.3502,,1.3471
2026-01-01,(週四),1.3471,1.3461,1.3472,1.3385,1.3464,1.3464,,1.3464
2026-01-02,(週五),1.3464,1.3458,1.3502,1.3434,1.3446,1.3471,,1.3446
2026-01-05,(週一),1.3446,1.3537,1.3548,1.3414,1.3538,1.3464,,1.3538
2026-01-06,(週二),1.3538,1.3492,1.3567,1.3451,1.3494,1.3446,,1.3494
2026-01-07,(週三),1.3494,1.3460,1.3517,1.3441,1.3460,1.3538,,1.3460
2026-01-08,(週四),1.3460,1.3434,1.3465,1.3392,1.3430,1.3494,,1.3430
2026-01-09,(週五),1.3430,1.3398,1.3451,1.3389,1.3392,1.3460,,1.3392
2026-01-12,(週一),1.3392,1.3455,1.3485,1.3390,1.3460,1.3430,,1.3460
2026-01-13,(週二),1.3460,1.3421,1.3494,1.3407,1.3423,1.3392,,1.3423
2026-01-14,(週三),1.3423,1.3435,1.3464,1.3410,1.3441,1.3460,,1.3441
2026-01-15,(週四),1.3441,1.3368,1.3445,1.3352,1.3377,1.3423,,1.3377
2026-01-16,(週五),1.3377,1.3375,1.3413,1.3366,1.3351,1.3441,,1.3351
2026-01-19,(週一),1.3351,1.3420,1.3435,1.3350,1.3426,1.3377,,1.3426
2026-01-20,(週二),1.3426,1.3427,1.3491,1.3393,1.3438,1.3351,,1.3438
2026-01-21,(週三),1.3438,1.3416,1.3459,1.3395,1.3420,1.3426,,1.3420
2026-01-22,(週四),1.3420,1.3476,1.3506,1.3400,1.3493,1.3438,,1.3493
2026-01-23,(週五),1.3493,1.3643,1.3645,1.3475,1.3675,1.3420,,1.3675
2026-01-26,(週一),1.3675,1.3670,1.3713,1.3643,1.3672,1.3493,,1.3672
2026-01-27,(週二),1.3672,1.3822,1.3869,1.3663,1.3825,1.3675,,1.3825
2026-01-28,(週三),1.3825,1.3792,1.3847,1.3749,1.3795,1.3672,,1.3795
2026-01-29,(週四),1.3795,1.3784,1.3848,1.3742,1.3797,1.3825,,1.3797
2026-01-30,(週五),1.3797,1.3684,1.3814,1.3673,1.3681,1.3795,,1.3681
2026-02-02,(週一),1.3681,1.3663,1.3715,1.3623,1.3663,1.3797,,1.3663
2026-02-03,(週二),1.3663,1.3681,1.3707,1.3650,1.3690,1.3681,,1.3690
2026-02-04,(週三),1.3690,1.3605,1.3733,1.3602,1.3648,1.3663,,1.3648
2026-02-05,(週四),1.3648,1.3520,1.3654,1.3501,1.3527,1.3690,,1.3527
2026-02-06,(週五),1.3527,1.3609,1.3623,1.3508,1.3599,1.3648,,1.3599
2026-02-09,(週一),1.3599,1.3673,1.3700,1.3586,1.3688,1.3527,,1.3688
2026-02-10,(週二),1.3688,1.3637,1.3696,1.3611,1.3641,1.3599,,1.3641
2026-02-11,(週三),1.3641,1.3617,1.3712,1.3596,1.3624,1.3688,,1.3624
2026-02-12,(週四),1.3624,1.3604,1.3671,1.3576,1.3611,1.3641,,1.3611
2026-02-13,(週五),1.3611,1.3651,1.3659,1.3590,1.3641,1.3624,,1.3641
2026-02-16,(週一),1.3641,1.3618,1.3662,1.3593,1.3624,1.3611,,1.3624
2026-02-17,(週二),1.3624,1.3537,1.3631,1.3495,1.3558,1.3641,,1.3558
2026-02-18,(週三),1.3558,1.3491,1.3582,1.3480,1.3494,1.3624,,1.3494
2026-02-19,(週四),1.3494,1.3460,1.3516,1.3434,1.3459,1.3558,,1.3459
2026-02-20,(週五),1.3459,1.3484,1.3515,1.3435,1.3490,1.3494,,1.3490
2026-02-23,(週一),1.3490,1.3481,1.3535,1.3472,1.3485,1.3459,,1.3485
2026-02-24,(週二),1.3485,1.3586,1.3536,1.3469,1.3494,1.3490,,1.3494
2026-02-25,(週三),1.3494,1.3550,1.3566,1.3486,1.3552,1.3485,,1.3552
2026-02-26,(週四),1.3552,1.3475,1.3575,1.3445,1.3476,1.3494,,1.3476
2026-02-27,(週五),1.3476,1.3477,1.3508,1.3439,1.3413,1.3552,,1.3413
2026-03-02,(週一),1.3413,1.3404,1.3456,1.3314,1.3403,1.3476,,1.3403
2026-03-03,(週二),1.3403,1.3346,1.3425,1.3253,1.3352,1.3413,,1.3352
2026-03-04,(週三),1.3352,1.3358,1.3403,1.3303,1.3367,1.3403,,1.3367
2026-03-05,(週四),1.3367,1.3319,1.3386,1.3297,1.3345,1.3352,,1.3345
2026-03-06,(週五),1.3345,1.3398,1.3410,1.3311,1.3317,1.3367,,1.3317
2026-03-09,(週一),1.3317,1.3438,1.3446,1.3282,1.3434,1.3345,,1.3434
2026-03-10,(週二),1.3434,1.3416,1.3483,1.3411,1.3412,1.3317,,1.3412
2026-03-11,(週三),1.3412,1.3409,1.3457,1.3393,1.3409,1.3434,,1.3409
2026-03-12,(週四),1.3409,1.3337,1.3413,1.3332,1.3341,1.3412,,1.3341
2026-03-13,(週五),1.3341,1.3222,1.3369,1.3218,1.3239,1.3409,,1.3239
2026-03-16,(週一),1.3239,1.3318,1.3340,1.3230,1.3318,1.3341,,1.3318
2026-03-17,(週二),1.3318,1.3354,1.3364,1.3273,1.3354,1.3239,,1.3354
2026-03-18,(週三),1.3354,1.3257,1.3374,1.3250,1.3257,1.3318,,1.3257
2026-03-19,(週四),1.3257,1.3429,1.3467,1.3246,1.3424,1.3354,,1.3424
2026-03-20,(週五),1.3424,1.3341,1.3441,1.3298,1.3324,1.3257,,1.3324
2026-03-23,(週一),1.3324,1.3430,1.3479,1.3256,1.3422,1.3424,,1.3422
2026-03-24,(週二),1.3422,1.3402,1.3445,1.3352,1.3403,1.3324,,1.3403
2026-03-25,(週三),1.3403,1.3361,1.3481,1.3357,1.3363,1.3422,,1.3363
2026-03-26,(週四),1.3363,1.3328,1.3378,1.3310,1.3330,1.3403,,1.3330
2026-03-27,(週五),1.3330,1.3269,1.3347,1.3244,1.3237,1.3363,,1.3237
2026-03-30,(週一),1.3237,1.3173,1.3282,1.3159,1.3175,1.3330,,1.3175
2026-03-31,(週二),1.3175,1.3212,1.3264,1.3159,1.3221,1.3237,,1.3221
2026-04-01,(週三),1.3221,1.3288,1.3346,1.3213,1.3291,1.3175,,1.3291
2026-04-02,(週四),1.3291,1.3202,1.3320,1.3178,1.3214,1.3221,,1.3214
2026-04-03,(週五),1.3214,1.3188,1.3242,1.3174,1.3191,1.3291,,1.3191
2026-04-06,(週一),1.3191,1.3232,1.3268,1.3185,1.3232,1.3214,,1.3232
2026-04-07,(週二),1.3232,1.3278,1.3300,1.3211,1.3284,1.3191,,1.3284
2026-04-08,(週三),1.3284,1.3389,1.3484,1.3278,1.3392,1.3232,,1.3392
2026-04-09,(週四),1.3392,1.3426,1.3458,1.3381,1.3430,1.3284,,1.3430
2026-04-10,(週五),1.3430,1.3468,1.3479,1.3410,1.3394,1.3392,,1.3394
2026-04-13,(週一),1.3394,1.3492,1.3509,1.3380,1.3493,1.3430,,1.3493
2026-04-14,(週二),1.3493,1.3563,1.3589,1.3492,1.3565,1.3394,,1.3565
2026-04-15,(週三),1.3565,1.3556,1.3579,1.3530,1.3460,1.3493,,1.3460
2026-04-16,(週四),1.3560,1.3516,1.3594,1.3499,1.3517,1.3565,,1.3517
2026-04-17,(週五),1.3517,1.3515,1.3599,1.3504,1.3487,1.3560,,1.3487
2026-04-20,(週一),1.3487,1.3526,1.3544,1.3473,1.3529,1.3517,,1.3529
2026-04-21,(週二),1.3529,1.3491,1.3540,1.3474,1.3493,1.3487,,1.3493
2026-04-22,(週三),1.3493,1.3496,1.3535,1.3477,1.3501,1.3529,,1.3501
2026-04-23,(週四),1.3501,1.3452,1.3518,1.3435,1.3463,1.3493,,1.3463
2026-04-24,(週五),1.3463,1.3535,1.3537,1.3452,1.3515,1.3501,,1.3515
2026-04-27,(週一),1.3515,1.3536,1.3576,1.3412,1.3532,1.3463,,1.3532
2026-04-28,(週二),1.3532,1.3511,1.3541,1.3465,1.3518,1.3515,,1.3518
2026-04-29,(週三),1.3518,1.3466,1.3528,1.3452,1.3468,1.3532,,1.3468
2026-04-30,(週四),1.3468,1.3601,1.3612,1.3454,1.3604,1.3518,,1.3604
2026-05-01,(週五),1.3604,1.3572,1.3657,1.3567,1.3589,1.3468,,1.3589
2026-05-04,(週一),1.3589,1.3511,1.3601,1.3510,1.3532,1.3604,,1.3532
2026-05-05,(週二),1.3532,1.3532,1.3578,1.3512,1.3538,1.3589,,1.3538
2026-05-06,(週三),1.3538,1.3582,1.3643,1.3532,1.3586,1.3532,,1.3586
2026-05-07,(週四),1.3586,1.3547,1.3632,1.3516,1.3547,1.3538,,1.3547
2026-05-08,(週五),1.3547,1.3535,1.3636,1.3545,1.3589,1.3586,,1.3589
2026-05-11,(週一),1.3589,1.3608,1.3653,1.3549,1.3611,1.3547,,1.3611
2026-05-12,(週二),1.3611,1.3526,1.3612,1.3500,1.3535,1.3589,,1.3535
2026-05-13,(週三),1.3535,1.3516,1.3551,1.3484,1.3520,1.3611,,1.3520
2026-05-14,(週四),1.3520,1.3397,1.3532,1.3391,1.3396,1.3535,,1.3396
2026-05-15,(週五),1.3396,1.3315,1.3406,1.3314,1.3316,1.3520,,1.3316
2026-05-18,(週一),1.3316,1.3421,1.3449,1.3302,1.3425,1.3396,,1.3425
2026-05-19,(週二),1.3425,1.3389,1.3437,1.3378,1.3398,1.3316,,1.3398
2026-05-20,(週三),1.3398,1.3436,1.3463,1.3374,1.3435,1.3425,,1.3435
2026-05-21,(週四),1.3435,1.3419,1.3455,1.3398,1.3431,1.3398,,1.3431
2026-05-22,(週五),1.3431,1.3434,1.3463,1.3412,1.3412,1.3435,,1.3412
2026-05-25,(週一),1.3412,1.3498,1.3509,1.3453,1.3500,1.3431,,1.3500
2026-05-26,(週二),1.3500,1.3446,1.3505,1.3416,1.3445,1.3412,,1.3445
2026-05-27,(週三),1.3445,1.3419,1.3459,1.3396,1.3421,1.3500,,1.3421
2026-05-28,(週四),1.3421,1.3438,1.3451,1.3367,1.3438,1.3445,,1.3438
2026-05-29,(週五),1.3438,1.3456,1.3485,1.3408,1.3448,1.3421,,1.3448
2026-06-01,(週一),1.3448,1.3450,1.3476,1.3406,1.3451,1.3438,,1.3451
2026-06-02,(週二),1.3451,1.3462,1.3480,1.3447,1.3463,1.3448,,1.3463
2026-06-03,(週三),1.3463,1.3412,1.3472,1.3398,1.3417,1.3451,,1.3417
2026-06-04,(週四),1.3417,1.3423,1.3462,1.3386,1.3420,1.3463,,1.3420
2026-06-05,(週五),1.3420,1.3337,1.3483,1.3326,1.3323,1.3417,,1.3323
2026-06-08,(週一),1.3323,1.3333,1.3369,1.3305,1.3338,1.3420,,1.3338
2026-06-09,(週二),1.3338,1.3360,1.3411,1.3331,1.3377,1.3323,,1.3377
2026-06-10,(週三),1.3377,1.3367,1.3423,1.3340,1.3368,1.3338,,1.3368
2026-06-11,(週四),1.3368,1.3394,1.3433,1.3324,1.3417,1.3377,,1.3417
2026-06-12,(週五),1.3417,1.3402,1.3426,1.3383,1.3452,1.3368,,1.3452
2026-06-15,(週一),1.3452,1.3401,1.3461,1.3374,1.3410,1.3417,,1.3410
2026-06-16,(週二),1.3410,1.3422,1.3443,1.3390,1.3419,1.3452,,1.3419
2026-06-17,(週三),1.3419,1.3270,1.3434,1.3238,1.3281,1.3410,,1.3281
2026-06-18,(週四),1.3281,1.3193,1.3325,1.3185,1.3201,1.3419,,1.3201
2026-06-19,(週五),1.3201,1.3227,1.3240,1.3163,1.3207,1.3281,,1.3207
2026-06-22,(週一),1.3207,1.3250,1.3273,1.3185,1.3248,1.3201,,1.3248
2026-06-23,(週二),1.3248,1.3187,1.3254,1.3154,1.3201,1.3207,,1.3201
2026-06-24,(週三),1.3201,1.3147,1.3209,1.3113,1.3160,1.3248,,1.3160
2026-06-25,(週四),1.3160,1.3192,1.3219,1.3144,1.3194,1.3201,,1.3194
2026-06-26,(週五),1.3194,1.3192,1.3232,1.3180,1.3194,1.3160,,1.3194 
2026-06-29,(週一),1.3194,1.3243,1.3262,1.3192,1.3251,1.3194,,1.3251
2026-06-30,(週二),1.3251,1.3257,1.3276,1.3211,1.3252,1.3194,,1.3252
2026-07-01,(週三),1.3252,1.3256,1.3292,1.3219,1.3274,1.3251,,1.3274
2026-07-02,(週四),1.3274,1.3325,1.3384,1.3256,1.3343,1.3252,,1.3343
2026-07-03,(週五),1.3343,1.3344,1.3381,1.3325,1.3348,1.3274,,1.3348
2026-07-06,(週一),1.3348,1.3380,1.3397,1.3328,1.3389,1.3343,,1.3389
2026-07-07,(週二),1.3389,1.3344,1.3401,1.3325,1.3350,1.3389,,1.3350
2026-07-08,(週三),1.3350,1.3387,1.3410,1.3322,1.3390,1.3389,,1.3390
2026-07-09,(週四),1.3390,1.3387,1.3431,1.3363,1.3400,1.3350,,1.3400
2026-07-10,(週五),1.3400,1.3394,1.3452,1.3387,1.3374,1.3390,,1.3374
2026-07-13,(週一),1.3374,1.3341,1.3411,1.3341,1.3347,1.3400,,1.3347
2026-07-14,(週二),1.3347,1.3368,1.3443,1.3341,1.3382,1.3374,,1.3382
2026-07-15,(週三),1.3382,1.3529,1.3558,1.3368,1.3525,1.3347,,1.3525
2026-07-16,(週四),1.3525,1.3467,1.3544,1.3453,1.3473,1.3382,,1.3473
2026-07-17,(週五),1.3473,1.3455,1.3481,1.3426,1.3444,1.3525,,1.3444
